date,season_judgment,judgment_basis,confidence,index_close,index_change_pct,volume,return_5d,return_10d,return_20d,is_correct,pnl_ratio,max_drawdown_20d
20220721,未知,"{'日期': '20220721', '收盘价': np.float64(3272.0), '涨跌幅%': np.float64(-0.99), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.99), '大阴线': np.False_, '5日跌幅%': np.float64(-0.3), '10日跌幅%': np.float64(-2.75), '连续下跌': np.False_, '量能比': np.float64(0.92), '放量杀跌': np.False_, '价格与60日线%': np.float64(1.98), '跌破60日线': np.False_, 'RSI': np.float64(32.39), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.3), '10日涨幅%': np.float64(-2.75), '20日涨幅%': np.float64(-1.45), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.01), '偏离20日线%': np.float64(-1.88), '严重偏离均线': np.False_, '5日均量': 340319173, '20日均量': 365600720, '缩量上涨': np.False_, 'RSI': np.float64(32.39), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3272.0), '高点回撤%': np.float64(4.46), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3272.0,-0.99,332358707,0.32,-2.54,0.17,False,0.0,3.62
20220722,未知,"{'日期': '20220722', '收盘价': np.float64(3269.97), '涨跌幅%': np.float64(-0.06), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.06), '大阴线': np.False_, '5日跌幅%': np.float64(1.3), '10日跌幅%': np.float64(-2.57), '连续下跌': np.False_, '量能比': np.float64(0.84), '放量杀跌': np.False_, '价格与60日线%': np.float64(1.73), '跌破60日线': np.False_, 'RSI': np.float64(28.33), 'RSI超卖': np.True_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.3), '10日涨幅%': np.float64(-2.57), '20日涨幅%': np.float64(-2.38), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.33), '偏离20日线%': np.float64(-1.82), '严重偏离均线': np.False_, '5日均量': 335605628, '20日均量': 362187945, '缩量上涨': np.False_, 'RSI': np.float64(28.33), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3269.97), '高点回撤%': np.float64(4.52), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3269.97,-0.06,300690066,-0.51,-1.31,-0.36,False,0.0,3.62
20220725,未知,"{'日期': '20220725', '收盘价': np.float64(3250.39), '涨跌幅%': np.float64(-0.6), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.6), '大阴线': np.False_, '5日跌幅%': np.float64(-0.85), '10日跌幅%': np.float64(-1.91), '连续下跌': np.False_, '量能比': np.float64(0.77), '放量杀跌': np.False_, '价格与60日线%': np.float64(0.93), '跌破60日线': np.False_, 'RSI': np.float64(26.77), 'RSI超卖': np.True_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.85), '10日涨幅%': np.float64(-1.91), '20日涨幅%': np.float64(-3.81), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.76), '偏离20日线%': np.float64(-2.22), '严重偏离均线': np.False_, '5日均量': 319712367, '20日均量': 357681462, '缩量上涨': np.False_, 'RSI': np.float64(26.77), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3250.39), '高点回撤%': np.float64(5.09), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3250.39,-0.6,271245744,0.29,-0.41,0.84,False,0.0,3.62
20220726,未知,"{'日期': '20220726', '收盘价': np.float64(3277.44), '涨跌幅%': np.float64(0.83), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.83), '大阴线': np.False_, '5日跌幅%': np.float64(-0.06), '10日跌幅%': np.float64(-0.12), '连续下跌': np.False_, '量能比': np.float64(0.76), '放量杀跌': np.False_, '价格与60日线%': np.float64(1.61), '跌破60日线': np.False_, 'RSI': np.float64(37.4), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.06), '10日涨幅%': np.float64(-0.12), '20日涨幅%': np.float64(-3.87), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.08), '偏离20日线%': np.float64(-1.21), '严重偏离均线': np.False_, '5日均量': 304292311, '20日均量': 350537862, '缩量上涨': np.False_, 'RSI': np.float64(37.4), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3277.44), '高点回撤%': np.float64(4.3), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3277.44,0.83,259468676,-2.78,-0.92,-0.04,False,0.0,3.62
20220727,未知,"{'日期': '20220727', '收盘价': np.float64(3275.76), '涨跌幅%': np.float64(-0.05), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.05), '大阴线': np.False_, '5日跌幅%': np.float64(-0.88), '10日跌幅%': np.float64(-0.26), '连续下跌': np.False_, '量能比': np.float64(0.75), '放量杀跌': np.False_, '价格与60日线%': np.float64(1.4), '跌破60日线': np.False_, 'RSI': np.float64(35.31), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.88), '10日涨幅%': np.float64(-0.26), '20日涨幅%': np.float64(-2.55), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.2), '偏离20日线%': np.float64(-1.14), '严重偏离均线': np.False_, '5日均量': 293055663, '20日均量': 342908470, '缩量上涨': np.False_, 'RSI': np.float64(35.31), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3275.76), '高点回撤%': np.float64(4.35), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3275.76,-0.05,249131485,-3.42,-1.4,-1.85,False,0.0,3.62
20220728,未知,"{'日期': '20220728', '收盘价': np.float64(3282.58), '涨跌幅%': np.float64(0.21), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.21), '大阴线': np.False_, '5日跌幅%': np.float64(0.32), '10日跌幅%': np.float64(0.03), '连续下跌': np.False_, '量能比': np.float64(0.88), '放量杀跌': np.False_, '价格与60日线%': np.float64(1.48), '跌破60日线': np.False_, 'RSI': np.float64(37.76), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(0.32), '10日涨幅%': np.float64(0.03), '20日涨幅%': np.float64(-3.41), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.35), '偏离20日线%': np.float64(-0.76), '严重偏离均线': np.False_, '5日均量': 282578935, '20日均量': 333336366, '缩量上涨': np.False_, 'RSI': np.float64(37.76), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3282.58), '高点回撤%': np.float64(4.15), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3282.58,0.21,288055056,-2.85,-0.03,-1.11,False,0.0,3.62
20220729,未知,"{'日期': '20220729', '收盘价': np.float64(3253.24), '涨跌幅%': np.float64(-0.89), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.89), '大阴线': np.False_, '5日跌幅%': np.float64(-0.51), '10日跌幅%': np.float64(0.78), '连续下跌': np.False_, '量能比': np.float64(0.94), '放量杀跌': np.False_, '价格与60日线%': np.float64(0.48), '跌破60日线': np.False_, 'RSI': np.float64(39.49), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.51), '10日涨幅%': np.float64(0.78), '20日涨幅%': np.float64(-3.97), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.45), '偏离20日线%': np.float64(-1.44), '严重偏离均线': np.False_, '5日均量': 273718205, '20日均量': 328676960, '缩量上涨': np.False_, 'RSI': np.float64(39.49), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3253.24), '高点回撤%': np.float64(5.01), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3253.24,-0.89,307331047,-0.81,0.73,-0.52,False,0.0,2.95
20220801,未知,"{'日期': '20220801', '收盘价': np.float64(3259.96), '涨跌幅%': np.float64(0.21), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.21), '大阴线': np.False_, '5日跌幅%': np.float64(0.29), '10日跌幅%': np.float64(-0.55), '连续下跌': np.False_, '量能比': np.float64(0.9), '放量杀跌': np.False_, '价格与60日线%': np.float64(0.56), '跌破60日线': np.False_, 'RSI': np.float64(45.89), 'RSI超卖': np.False_, '恐慌评分': '0/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(0.29), '10日涨幅%': np.float64(-0.55), '20日涨幅%': np.float64(-4.27), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.3), '偏离20日线%': np.float64(-1.02), '严重偏离均线': np.False_, '5日均量': 275046401, '20日均量': 326519048, '缩量上涨': np.False_, 'RSI': np.float64(45.89), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3259.96), '高点回撤%': np.float64(4.81), '强势股补跌': np.False_}, '判断逻辑': '信号混杂，季节不明', '置信度': 0.5}",0.5,3259.96,0.21,292204805,-0.71,0.49,-0.59,False,0.0,2.95
20220802,冬藏,"{'日期': '20220802', '收盘价': np.float64(3186.27), '涨跌幅%': np.float64(-2.26), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(2.26), '大阴线': np.True_, '5日跌幅%': np.float64(-2.78), '10日跌幅%': np.float64(-2.84), '连续下跌': np.False_, '量能比': np.float64(1.22), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.81), '跌破60日线': np.True_, 'RSI': np.float64(35.26), 'RSI超卖': np.False_, '恐慌评分': '2/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-2.78), '10日涨幅%': np.float64(-2.84), '20日涨幅%': np.float64(-6.4), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-2.01), '偏离20日线%': np.float64(-2.94), '严重偏离均线': np.False_, '5日均量': 279238213, '20日均量': 323242392, '缩量上涨': np.False_, 'RSI': np.float64(35.26), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3424.84), '当前价格': np.float64(3186.27), '高点回撤%': np.float64(6.97), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3186.27,-2.26,394176168,1.92,2.88,1.29,True,0.0,2.35
20220803,冬藏,"{'日期': '20220803', '收盘价': np.float64(3163.67), '涨跌幅%': np.float64(-0.71), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.71), '大阴线': np.False_, '5日跌幅%': np.float64(-3.42), '10日跌幅%': np.float64(-4.27), '连续下跌': np.False_, '量能比': np.float64(1.02), '放量杀跌': np.False_, '价格与60日线%': np.float64(-2.57), '跌破60日线': np.True_, 'RSI': np.float64(33.26), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-3.42), '10日涨幅%': np.float64(-4.27), '20日涨幅%': np.float64(-5.71), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-2.03), '偏离20日线%': np.float64(-3.35), '严重偏离均线': np.False_, '5日均量': 306179712, '20日均量': 322366217, '缩量上涨': np.False_, 'RSI': np.float64(33.26), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3391.03), '当前价格': np.float64(3163.67), '高点回撤%': np.float64(6.7), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3163.67,-0.71,324885673,2.1,4.07,1.22,True,0.0,2.35
20220804,冬藏,"{'日期': '20220804', '收盘价': np.float64(3189.04), '涨跌幅%': np.float64(0.8), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.8), '大阴线': np.False_, '5日跌幅%': np.float64(-2.85), '10日跌幅%': np.float64(-2.54), '连续下跌': np.False_, '量能比': np.float64(0.83), '放量杀跌': np.False_, '价格与60日线%': np.float64(-1.85), '跌破60日线': np.True_, 'RSI': np.float64(43.98), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-2.85), '10日涨幅%': np.float64(-2.54), '20日涨幅%': np.float64(-5.21), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.67), '偏离20日线%': np.float64(-2.31), '严重偏离均线': np.False_, '5日均量': 321330549, '20日均量': 319378998, '缩量上涨': np.False_, 'RSI': np.float64(43.98), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3386.31), '当前价格': np.float64(3189.04), '高点回撤%': np.float64(5.83), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3189.04,0.8,260898943,2.9,2.78,-0.13,True,0.0,2.75
20220805,冬藏,"{'日期': '20220805', '收盘价': np.float64(3227.03), '涨跌幅%': np.float64(1.19), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-1.19), '大阴线': np.False_, '5日跌幅%': np.float64(-0.81), '10日跌幅%': np.float64(-1.31), '连续下跌': np.False_, '量能比': np.float64(0.88), '放量杀跌': np.False_, '价格与60日线%': np.float64(-0.77), '跌破60日线': np.True_, 'RSI': np.float64(41.82), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.81), '10日涨幅%': np.float64(-1.31), '20日涨幅%': np.float64(-3.85), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.68), '偏离20日线%': np.float64(-0.95), '严重偏离均线': np.False_, '5日均量': 315899327, '20日均量': 315703935, '缩量上涨': np.False_, 'RSI': np.float64(41.82), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3386.31), '当前价格': np.float64(3227.03), '高点回撤%': np.float64(4.7), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3227.03,1.19,274683729,1.55,0.96,-1.26,True,0.0,3.27
